filename,series,width,height,position_index,ref,metric,ts,center,rotation,scale,center.c,center.r,tr16,xfmsequence
B_141_FB40-SL_283-ST_NISL-SE_847_compressed.jp2,NISL,51376.0,68392.0,847,845.0,0.7971813496899712,07-02-24(14:43),[-41568. -56576.],-2.240274288033603,1.0,-41568.0,56576.0,[3248.36784611 1663.45461928],rot180->rot90->pad->sift
B_141_FB40-SL_283-ST_HEOS-SE_848_compressed.jp2,HEOS,50628.0,68409.0,848,847.0,0.7072178426209346,07-02-24(14:43),[-41664. -56576.],-2.267084546895564,1.0,-41664.0,56576.0,[3257.752238   1679.17698976],rot180->rot90->pad->sift
B_141_FB40-SL_284-ST_NISL-SE_850_compressed.jp2,NISL,51376.0,69763.0,850,848.0,0.7658686499944631,07-02-24(14:43),[-41568. -56736.],-2.2921419717907074,1.0,-41568.0,56736.0,[3265.87997837 1739.94742908],rot180->rot90->pad->sift
B_141_FB40-SL_284-ST_HEOS-SE_851_compressed.jp2,HEOS,51240.0,67563.0,851,850.0,0.8097251863427262,07-02-24(14:43),[-41600. -56448.],-2.3360583900149434,1.0,-41600.0,56448.0,[3285.59081733 1786.32190803],rot180->rot90->pad->int
B_141_FB40-SL_285-ST_NISL-SE_853_compressed.jp2,NISL,51716.0,67277.0,853,851.0,0.9250932596502712,07-02-24(14:43),[-41536. -56416.],-2.227958636759696,1.0,-41536.0,56416.0,[3255.06403423 1670.04132709],rot180->rot90->pad->sift
B_141_FB40-SL_285-ST_HEOS-SE_854_compressed.jp2,HEOS,49340.0,69234.0,854,853.0,0.913931368613818,07-02-24(14:43),[-41824. -56672.],-2.2876842843718403,1.0,-41824.0,56672.0,[3245.13052067 1701.31645952],rot180->rot90->pad->sift
B_141_FB40-SL_286-ST_NISL-SE_856_compressed.jp2,NISL,50798.0,68642.0,856,854.0,0.8422763275742227,07-02-24(14:43),[-41664. -56608.],-2.431530817175452,1.0,-41664.0,56608.0,[3342.32168856 1887.58024693],rot180->rot90->pad->int
B_141_FB40-SL_286-ST_HEOS-SE_857_compressed.jp2,HEOS,50231.0,68924.0,857,856.0,0.8021866307913802,07-02-24(14:43),[-41728. -56640.],-2.2498292186086712,1.0,-41728.0,56640.0,[3250.20501848 1671.60188632],rot180->rot90->pad->sift
B_141_FB40-SL_287-ST_HEOS-SE_860_compressed.jp2,HEOS,49967.0,69880.0,860,857.0,1.247466091417588,07-02-24(14:43),[-41760. -56736.],-2.3003888685069187,1.0,-41760.0,56736.0,[3245.02113365 1699.41714211],rot180->rot90->pad->cog->sift
B_141_FB40-SL_288-ST_NISL-SE_862_compressed.jp2,NISL,53636.0,72514.0,862,860.0,0.9999119453074098,07-02-24(14:43),[-41280. -57088.],-2.24200481784616,1.0,-41280.0,57088.0,[3372.27403405 1652.68289093],rot180->rot90->pad->icp
B_141_FB40-SL_288-ST_HEOS-SE_863_compressed.jp2,HEOS,52639.0,68724.0,863,862.0,0.7408255046974638,07-02-24(14:43),[-41408. -56608.],-2.177250490240964,1.0,-41408.0,56608.0,[3278.27096844 1599.68535583],rot180->rot90->pad->sift
B_141_FB40-SL_289-ST_NISL-SE_865_compressed.jp2,NISL,52604.0,69251.0,865,863.0,0.5740254207200142,07-02-24(14:43),[-41440. -56672.],-2.189308822623978,1.0,-41440.0,56672.0,[3276.84645224 1623.84355108],rot180->rot90->pad->sift
B_141_FB40-SL_289-ST_HEOS-SE_866_compressed.jp2,HEOS,50900.0,68025.0,866,865.0,0.7983383268371762,07-02-24(14:43),[-41632. -56512.],-2.224721198270148,1.0,-41632.0,56512.0,[3245.19453308 1652.12760846],rot180->rot90->pad->int
B_141_FB40-SL_290-ST_NISL-SE_868_compressed.jp2,NISL,49637.0,67217.0,868,866.0,0.7366152962025903,07-02-24(14:44),[-41792. -56416.],-2.270511964603177,1.0,-41792.0,56416.0,[3220.51675099 1710.74637988],rot180->rot90->pad->sift
B_141_FB40-SL_290-ST_HEOS-SE_869_compressed.jp2,HEOS,53600.0,68747.0,869,868.0,0.8611888308819591,07-02-24(14:44),[-41312. -56608.],-2.168716665061881,1.0,-41312.0,56608.0,[3292.06622871 1617.48728403],rot180->rot90->pad->sift
B_141_FB40-SL_291-ST_NISL-SE_871_compressed.jp2,NISL,51784.0,69279.0,871,869.0,0.923973621940423,07-02-24(14:44),[-41536. -56672.],-2.267894171912711,1.0,-41536.0,56672.0,[3292.48984537 1670.63922199],rot180->rot90->pad->int
B_141_FB40-SL_291-ST_HEOS-SE_872_compressed.jp2,HEOS,51750.0,68083.0,872,871.0,0.8917960910107687,07-02-24(14:44),[-41536. -56512.],-2.11662715362926,1.0,-41536.0,56512.0,[3243.43191138 1524.25430691],rot180->rot90->pad->int
B_141_FB40-SL_292-ST_NISL-SE_874_compressed.jp2,NISL,52569.0,68780.0,874,872.0,0.8502357609636488,07-02-24(14:44),[-41440. -56608.],-2.1759417631197744,1.0,-41440.0,56608.0,[3313.28607463 1640.47760257],rot180->rot90->pad->int
B_141_FB40-SL_292-ST_HEOS-SE_875_compressed.jp2,HEOS,51512.0,69316.0,875,874.0,1.0598620841289337,07-02-24(14:44),[-41568. -56672.],-2.1746056742471387,1.0,-41568.0,56672.0,[3263.25704336 1590.12547527],rot180->rot90->pad->cog->sift
B_141_FB40-SL_293-ST_NISL-SE_877_compressed.jp2,NISL,53672.0,68422.0,877,875.0,1.0445624503219777,07-02-24(14:44),[-41280. -56576.],-2.235356710053717,1.0,-41280.0,56576.0,[3327.59153006 1732.51663616],rot180->rot90->pad->cog->int
B_141_FB40-SL_293-ST_HEOS-SE_878_compressed.jp2,HEOS,50165.0,67684.0,878,877.0,1.024693243257375,07-02-24(14:44),[-41728. -56480.],-2.237934410035282,1.0,-41728.0,56480.0,[3225.28209533 1680.27355366],rot180->rot90->pad->cog->int
B_141_FB40-SL_294-ST_HEOS-SE_881_compressed.jp2,HEOS,51236.0,71744.0,881,878.0,1.1176009292816178,07-02-24(14:44),[54432. 39040.],0.975972309963544,1.0,54432.0,-39040.0,[ 634.21110905 2444.60120961],rot90->pad->cog->int
B_141_FB40-SL_295-ST_NISL-SE_883_compressed.jp2,NISL,50628.0,68747.0,883,881.0,0.9734884637330656,07-02-24(14:44),[-41664. -56608.],-2.206089844237465,1.0,-41664.0,56608.0,[3253.60362005 1643.6083171 ],rot180->rot90->pad->int
B_141_FB40-SL_295-ST_HEOS-SE_884_compressed.jp2,HEOS,49736.0,69305.0,884,883.0,0.6805547859662765,07-02-24(14:44),[-41792. -56672.],-2.186511751758089,1.0,-41792.0,56672.0,[3250.08652937 1591.22349973],rot180->rot90->pad->icp
B_141_FB40-SL_296-ST_NISL-SE_886_compressed.jp2,NISL,52604.0,69225.0,886,884.0,0.8345123366975796,07-02-24(14:44),[-41440. -56672.],-2.179109335878265,1.0,-41440.0,56672.0,[3305.7745209  1615.23379878],rot180->rot90->pad->sift
B_141_FB40-SL_296-ST_HEOS-SE_887_compressed.jp2,HEOS,,,887,886.0,0.9799399730323614,07-02-24(14:44),[54208. 39296.],0.8457434659095934,1.0,54208.0,-39296.0,[ 677.38408518 2295.38033307],rot90->pad->sift
B_141_FB40-SL_297-ST_NISL-SE_889_compressed.jp2,NISL,52569.0,68724.0,889,887.0,1.0023011673924416,07-02-24(14:44),[-41440. -56608.],-2.103739423417746,1.0,-41440.0,56608.0,[3250.97315362 1534.83779847],rot180->rot90->pad->cog->icp
B_141_FB40-SL_297-ST_HEOS-SE_890_compressed.jp2,HEOS,49868.0,69294.0,890,889.0,1.097456268397672,07-02-24(14:44),[-41760. -56672.],-2.1530738722181546,1.0,-41760.0,56672.0,[3235.74022046 1550.07297612],rot180->rot90->pad->cog->sift
B_141_FB40-SL_298-ST_NISL-SE_892_compressed.jp2,NISL,50033.0,68605.0,892,890.0,0.9883634258772792,07-02-24(14:44),[-41760. -56576.],-2.27985640385194,1.0,-41760.0,56576.0,[3264.38196201 1697.58275722],rot180->rot90->pad->int
B_141_FB40-SL_298-ST_HEOS-SE_893_compressed.jp2,HEOS,49241.0,68924.0,893,892.0,0.9453661483597672,07-02-24(14:44),[-41856. -56640.],-2.2016392544855137,1.0,-41856.0,56640.0,[3237.9571928  1601.49632275],rot180->rot90->pad->int
B_141_FB40-SL_299-ST_NISL-SE_895_compressed.jp2,NISL,50231.0,68935.0,895,893.0,0.5715147353371607,07-02-24(14:44),[-41728. -56640.],-2.2264933658896218,1.0,-41728.0,56640.0,[3266.72512179 1660.19052674],rot180->rot90->pad->int
B_141_FB40-SL_299-ST_HEOS-SE_896_compressed.jp2,HEOS,48712.0,68079.0,896,895.0,0.7259147541024312,07-02-24(14:44),[-41920. -56512.],-2.194622693996664,1.0,-41920.0,56512.0,[3236.17421692 1586.51325332],rot180->rot90->pad->sift
B_141_FB40-SL_300-ST_NISL-SE_898_compressed.jp2,NISL,49538.0,71175.0,898,896.0,0.7896859343680909,07-02-24(14:44),[-41792. -56928.],-2.307873389392723,1.0,-41792.0,56928.0,[3348.53967119 1700.03793018],rot180->rot90->pad->int
B_141_FB40-SL_300-ST_HEOS-SE_899_compressed.jp2,HEOS,48840.0,68747.0,899,898.0,0.8955174650674458,07-02-24(14:44),[-41888. -56608.],-2.143597975145872,1.0,-41888.0,56608.0,[3242.54490511 1533.27951466],rot180->rot90->pad->sift
B_141_FB40-SL_301-ST_HEOS-SE_902_compressed.jp2,HEOS,48584.0,68039.0,902,899.0,0.90494777811647,07-02-24(14:44),[-41920. -56512.],-2.188280915387079,1.0,-41920.0,56512.0,[3236.30473117 1577.35587776],rot180->rot90->pad->sift
B_141_FB40-SL_302-ST_NISL-SE_904_compressed.jp2,NISL,47880.0,68153.0,904,902.0,0.70845922967799,07-02-24(14:44),[-42016. -56544.],-2.230796880128354,1.0,-42016.0,56544.0,[3232.5244978  1636.97957399],rot180->rot90->pad->sift
B_141_FB40-SL_302-ST_HEOS-SE_905_compressed.jp2,HEOS,47224.0,69028.0,905,904.0,0.8288986309848227,07-02-24(14:44),[-42112. -56640.],-2.2189509132324567,1.0,-42112.0,56640.0,[3210.86987174 1605.19920686],rot180->rot90->pad->sift
B_141_FB40-SL_303-ST_NISL-SE_907_compressed.jp2,NISL,48648.0,69408.0,907,905.0,0.8159692211747737,07-02-24(14:44),[-41920. -56704.],-2.21836874328762,1.0,-41920.0,56704.0,[3253.71333006 1614.76445702],rot180->rot90->pad->sift
B_141_FB40-SL_303-ST_HEOS-SE_908_compressed.jp2,HEOS,46976.0,68260.0,908,907.0,0.7996997229726971,07-02-24(14:44),[-42144. -56544.],-2.241505468051741,1.0,-42144.0,56544.0,[3219.27336372 1624.49509194],rot180->rot90->pad->sift
B_141_FB40-SL_304-ST_NISL-SE_910_compressed.jp2,NISL,47317.0,65971.0,910,908.0,0.8178448043891073,07-02-24(14:44),[-42080. -56256.],-2.2088529435565327,1.0,-42080.0,56256.0,[3196.17554416 1635.40416849],rot180->rot90->pad->int
B_141_FB40-SL_304-ST_HEOS-SE_911_compressed.jp2,HEOS,47976.0,68287.0,911,910.0,0.8954776598972755,07-02-24(14:44),[-42016. -56544.],-2.20179728021722,1.0,-42016.0,56544.0,[3234.48928744 1586.9716348 ],rot180->rot90->pad->sift
B_141_FB40-SL_306-ST_NISL-SE_916_compressed.jp2,NISL,51716.0,70607.0,916,911.0,0.9832937572566356,07-02-24(14:44),[-41536. -56832.],-2.2021770965132235,1.0,-41536.0,56832.0,[3349.5841219  1608.73005652],rot180->rot90->pad->int
B_141_FB40-SL_306-ST_HEOS-SE_917_compressed.jp2,HEOS,47752.0,69001.0,917,916.0,1.0704306887871595,07-02-24(14:44),[-42016. -56640.],-2.1832450738173264,1.0,-42016.0,56640.0,[3222.53772082 1568.92972472],rot180->rot90->pad->cog->sift
B_141_FB40-SL_307-ST_NISL-SE_919_compressed.jp2,NISL,47441.0,67773.0,919,917.0,1.363527385446895,07-02-24(14:44),[-42080. -56480.],-2.264423390801708,1.0,-42080.0,56480.0,[3212.64728549 1659.90962425],rot180->rot90->pad->cog->int
B_141_FB40-SL_307-ST_HEOS-SE_920_compressed.jp2,HEOS,47193.0,69017.0,920,919.0,1.2049338093924338,07-02-24(14:44),[-42112. -56640.],-2.2003319383454665,1.0,-42112.0,56640.0,[3236.64791496 1590.18680274],rot180->rot90->pad->cog->icp
B_141_FB40-SL_308-ST_NISL-SE_922_compressed.jp2,NISL,54824.0,69424.0,922,920.0,0.9688231575494126,07-02-24(14:44),[-41152. -56704.],-2.219908085002969,1.0,-41152.0,56704.0,[3380.69858372 1671.26210375],rot180->rot90->pad->sift
B_141_FB40-SL_308-ST_HEOS-SE_923_compressed.jp2,HEOS,46759.0,69267.0,923,922.0,0.9744397513508694,07-02-24(14:44),[-42144. -56672.],-2.1863227010457544,1.0,-42144.0,56672.0,[3207.34256181 1549.48451159],rot180->rot90->pad->sift
B_141_FB40-SL_309-ST_NISL-SE_925_compressed.jp2,NISL,45464.0,65432.0,925,923.0,0.8751800448594744,07-02-24(14:44),[-42304. -56192.],-2.2224661754059567,1.0,-42304.0,56192.0,[3144.28204401 1610.74366497],rot180->rot90->pad->sift
B_141_FB40-SL_309-ST_HEOS-SE_926_compressed.jp2,HEOS,46108.0,67687.0,926,925.0,0.9130296209184292,07-02-24(14:44),[-42240. -56480.],-2.2041658525155103,1.0,-42240.0,56480.0,[3205.04216405 1584.19169847],rot180->rot90->pad->sift
B_141_FB40-SL_310-ST_NISL-SE_928_compressed.jp2,NISL,52184.0,70145.0,928,926.0,1.109351159609368,07-02-24(14:44),[-41472. -56800.],-2.1831857155989702,1.0,-41472.0,56800.0,[3373.77907283 1647.69023941],rot180->rot90->pad->cog->int
B_141_FB40-SL_310-ST_HEOS-SE_929_compressed.jp2,HEOS,48488.0,69279.0,929,928.0,1.1455499088961865,07-02-24(14:44),[-41952. -56672.],-2.176244002867352,1.0,-41952.0,56672.0,[3225.81408621 1539.16418489],rot180->rot90->pad->cog->int
B_141_FB40-SL_311-ST_NISL-SE_931_compressed.jp2,NISL,47131.0,67862.0,931,929.0,1.2274493411097367,07-02-24(14:44),[-42112. -56512.],-2.2395364143040224,1.0,-42112.0,56512.0,[3238.45999111 1649.69572339],rot180->rot90->pad->cog->sift
B_141_FB40-SL_311-ST_HEOS-SE_932_compressed.jp2,HEOS,48264.0,66976.0,932,931.0,1.0463934321066513,07-02-24(14:44),[-41952. -56384.],-2.1539514616076696,1.0,-41952.0,56384.0,[3225.84341824 1550.77531355],rot180->rot90->pad->cog->sift
B_141_FB40-SL_312-ST_NISL-SE_934_compressed.jp2,NISL,46759.0,68747.0,934,932.0,0.7010793122968998,07-02-24(14:44),[-42144. -56608.],-2.239515554639523,1.0,-42144.0,56608.0,[3283.63104172 1637.6172505 ],rot180->rot90->pad->int
B_141_FB40-SL_312-ST_HEOS-SE_935_compressed.jp2,HEOS,50132.0,68610.0,935,934.0,0.7674925222509977,07-02-24(14:44),[-41728. -56608.],-2.1352991294726085,1.0,-41728.0,56608.0,[3253.89703959 1524.87788109],rot180->rot90->pad->int
B_141_FB40-SL_313-ST_NISL-SE_937_compressed.jp2,NISL,48488.0,68393.0,937,935.0,0.6897062754296627,07-02-24(14:44),[-41952. -56576.],-2.213755926138384,1.0,-41952.0,56576.0,[3270.15829094 1627.37542622],rot180->rot90->pad->int
B_141_FB40-SL_313-ST_HEOS-SE_938_compressed.jp2,HEOS,47100.0,67425.0,938,937.0,0.8591496649960703,07-02-24(14:44),[-42112. -56448.],-2.238119418032619,1.0,-42112.0,56448.0,[3225.34548603 1631.37209984],rot180->rot90->pad->sift
B_141_FB40-SL_314-ST_NISL-SE_940_compressed.jp2,NISL,47224.0,68039.0,940,938.0,0.8513731927158147,07-02-24(14:44),[-42112. -56512.],-2.231382229758791,1.0,-42112.0,56512.0,[3266.29934488 1641.9222365 ],rot180->rot90->pad->int
B_141_FB40-SL_314-ST_HEOS-SE_941_compressed.jp2,HEOS,49208.0,69145.0,941,940.0,0.8383446239730367,07-02-24(14:44),[-41856. -56672.],-2.079671619226745,1.0,-41856.0,56672.0,[3235.99583682 1464.85566468],rot180->rot90->pad->sift
B_141_FB40-SL_315-ST_NISL-SE_943_compressed.jp2,NISL,48481.0,68716.0,943,941.0,0.9988484062440306,07-02-24(14:44),[54080. 39424.],0.9408684522740346,1.0,54080.0,-39424.0,[ 766.93221051 2406.34684003],rot90->pad->int
B_141_FB40-SL_315-ST_HEOS-SE_944_compressed.jp2,HEOS,47848.0,67303.0,944,943.0,0.9101651458051876,07-02-24(14:44),[-42016. -56416.],-2.17672570888367,1.0,-42016.0,56416.0,[3221.58564002 1567.3135166 ],rot180->rot90->pad->sift
B_141_FB40-SL_316-ST_NISL-SE_946_compressed.jp2,NISL,48481.0,67988.0,946,944.0,0.9253578728100704,07-02-24(14:44),[54080. 39488.],0.8184413068027517,1.0,54080.0,-39488.0,[ 752.71534654 2222.36883674],rot90->pad->int
B_141_FB40-SL_316-ST_HEOS-SE_947_compressed.jp2,HEOS,46976.0,67568.0,947,946.0,0.9835863033156268,07-02-24(14:44),[-42144. -56448.],-2.1644833260511547,1.0,-42144.0,56448.0,[3236.45180834 1555.13304472],rot180->rot90->pad->sift
B_141_FB40-SL_317-ST_NISL-SE_949_compressed.jp2,NISL,47592.0,68044.0,949,947.0,0.9877438812360464,07-02-24(14:44),[-42048. -56512.],-2.253140247634809,1.0,-42048.0,56512.0,[3244.15922465 1650.72028016],rot180->rot90->pad->int
B_141_FB40-SL_317-ST_HEOS-SE_950_compressed.jp2,HEOS,46480.0,66767.0,950,949.0,1.211496152567881,07-02-24(14:44),[-42176. -56352.],-2.177120589809299,1.0,-42176.0,56352.0,[3213.56676495 1569.41246902],rot180->rot90->pad->cog->icp
B_141_FB40-SL_318-ST_HEOS-SE_953_compressed.jp2,HEOS,50662.0,68294.0,953,950.0,1.2019276805709964,07-02-24(14:44),[-41664. -56544.],-2.1633731933085065,1.0,-41664.0,56544.0,[3245.88484994 1553.8363503 ],rot180->rot90->pad->cog->sift
B_141_FB40-SL_319-ST_NISL-SE_955_compressed.jp2,NISL,46232.0,67247.0,955,953.0,0.9957081436393288,07-02-24(14:44),[-42208. -56416.],-2.238313184863647,1.0,-42208.0,56416.0,[3263.63998292 1644.78886067],rot180->rot90->pad->int
B_141_FB40-SL_319-ST_HEOS-SE_956_compressed.jp2,HEOS,48104.0,67508.0,956,955.0,0.9041369474232424,07-02-24(14:44),[-41984. -56448.],-2.12830313115034,1.0,-41984.0,56448.0,[3248.39042476 1517.32679303],rot180->rot90->pad->sift
B_141_FB40-SL_320-ST_NISL-SE_958_compressed.jp2,NISL,48136.0,68788.0,958,956.0,0.7868238393333212,07-02-24(14:44),[-41984. -56608.],-2.1563538247995897,1.0,-41984.0,56608.0,[3258.84147455 1549.33001342],rot180->rot90->pad->int
B_141_FB40-SL_320-ST_HEOS-SE_959_compressed.jp2,HEOS,45494.0,66644.0,959,958.0,0.7906847366138678,07-02-24(14:44),[-42304. -56352.],-2.173114344720542,1.0,-42304.0,56352.0,[3225.55214886 1573.19010183],rot180->rot90->pad->int
B_141_FB40-SL_321-ST_NISL-SE_961_compressed.jp2,NISL,53514.0,68530.0,961,959.0,0.9507209926519444,07-02-24(14:44),[-41312. -56576.],-2.1018794743009046,1.0,-41312.0,56576.0,[3287.76172795 1527.87003772],rot180->rot90->pad->int
B_141_FB40-SL_321-ST_HEOS-SE_962_compressed.jp2,HEOS,46728.0,66268.0,962,961.0,0.9748836730454884,07-02-24(14:44),[-42144. -56288.],-2.148954972481163,1.0,-42144.0,56288.0,[3219.43303677 1543.9117386 ],rot180->rot90->pad->sift
B_141_FB40-SL_322-ST_NISL-SE_964_compressed.jp2,NISL,48904.0,68804.0,964,962.0,0.7089194155901105,07-02-24(14:44),[-41888. -56608.],-2.198999952768009,1.0,-41888.0,56608.0,[3293.12203469 1616.75633835],rot180->rot90->pad->sift
B_141_FB40-SL_322-ST_HEOS-SE_965_compressed.jp2,HEOS,48392.0,68905.0,965,964.0,0.7433667138996277,07-02-24(14:44),[-41952. -56640.],-2.129281628188531,1.0,-41952.0,56640.0,[3243.06545137 1519.75908728],rot180->rot90->pad->int
B_141_FB40-SL_323-ST_NISL-SE_967_compressed.jp2,NISL,49472.0,67435.0,967,965.0,1.04986465509531,07-02-24(14:44),[-41824. -56448.],-2.098289175691472,1.0,-41824.0,56448.0,[3239.83777244 1521.87669005],rot180->rot90->pad->cog->sift
B_141_FB40-SL_323-ST_HEOS-SE_968_compressed.jp2,HEOS,45464.0,66998.0,968,967.0,1.0435228298384878,07-02-24(14:44),[-42304. -56384.],-2.209018533589978,1.0,-42304.0,56384.0,[3244.398804  1582.8209555],rot180->rot90->pad->cog->int
B_141_FB40-SL_324-ST_NISL-SE_970_compressed.jp2,NISL,50297.0,67564.0,970,968.0,1.1484998465281595,07-02-24(14:44),[-41728. -56448.],-2.2362855699314546,1.0,-41728.0,56448.0,[3347.92308642 1726.96100877],rot180->rot90->pad->cog->int
B_141_FB40-SL_324-ST_HEOS-SE_971_compressed.jp2,HEOS,47816.0,66929.0,971,970.0,1.218260353472086,07-02-24(14:44),[-42016. -56384.],-2.1358798040778666,1.0,-42016.0,56384.0,[3252.3681406  1531.48105262],rot180->rot90->pad->cog->sift
B_141_FB40-SL_325-ST_NISL-SE_973_compressed.jp2,NISL,44894.0,67225.0,973,971.0,0.8025563299157851,07-02-24(14:44),[-42400. -56416.],-2.2709836774821603,1.0,-42400.0,56416.0,[3263.96932442 1690.59764022],rot180->rot90->pad->int
B_141_FB40-SL_325-ST_HEOS-SE_974_compressed.jp2,HEOS,45854.0,66976.0,974,973.0,0.8062619673007838,07-02-24(14:45),[-42272. -56384.],-2.2080973660467005,1.0,-42272.0,56384.0,[3225.31338625 1581.92958419],rot180->rot90->pad->sift
B_141_FB40-SL_326-ST_NISL-SE_976_compressed.jp2,NISL,49637.0,68747.0,976,974.0,1.2010402382092824,07-02-24(14:45),[-41792. -56608.],-2.164879988626464,1.0,-41792.0,56608.0,[3328.18691401 1601.15848658],rot180->rot90->pad->cog->int
B_141_FB40-SL_326-ST_HEOS-SE_977_compressed.jp2,HEOS,46728.0,66268.0,977,976.0,1.0300865182195935,07-02-24(14:45),[-42144. -56288.],-2.187778639646864,1.0,-42144.0,56288.0,[3242.11460046 1603.72088676],rot180->rot90->pad->cog->sift
B_141_FB40-SL_327-ST_NISL-SE_979_compressed.jp2,NISL,50429.0,67010.0,979,977.0,0.8254887295034861,07-02-24(14:45),[-41696. -56384.],-2.2462777360936323,1.0,-41696.0,56384.0,[3318.92023041 1670.88459204],rot180->rot90->pad->int
B_141_FB40-SL_327-ST_HEOS-SE_980_compressed.jp2,HEOS,47100.0,68570.0,980,979.0,0.8459921942852688,07-02-24(14:45),[-42112. -56576.],-2.15012230100794,1.0,-42112.0,56576.0,[3251.86195644 1507.38871909],rot180->rot90->pad->int
B_141_FB40-SL_328-ST_NISL-SE_982_compressed.jp2,NISL,48040.0,65834.0,982,980.0,0.9534996066298864,07-02-24(14:45),[-41984. -56256.],-2.212785345182237,1.0,-41984.0,56256.0,[3315.62396921 1667.2837862 ],rot180->rot90->pad->int
B_141_FB40-SL_328-ST_HEOS-SE_983_compressed.jp2,HEOS,46356.0,66976.0,983,982.0,0.9411103575585892,07-02-24(14:45),[-42208. -56384.],-2.1723849158425965,1.0,-42208.0,56384.0,[3237.21570949 1570.84264747],rot180->rot90->pad->sift
B_141_FB40-SL_329-ST_NISL-SE_985_compressed.jp2,NISL,48872.0,70518.0,985,983.0,1.005833042311406,07-02-24(14:45),[-41888. -56832.],-2.3404321998075504,1.0,-41888.0,56832.0,[3458.56998066 1740.53314626],rot180->rot90->pad->cog->int
B_141_FB40-SL_329-ST_HEOS-SE_986_compressed.jp2,HEOS,44504.0,66715.0,986,985.0,1.1479019149953884,07-02-24(14:45),[-42432. -56352.],-2.2369748659892954,1.0,-42432.0,56352.0,[3252.74744819 1593.68730936],rot180->rot90->pad->cog->sift
B_141_FB40-SL_330-ST_NISL-SE_988_compressed.jp2,NISL,48744.0,68216.0,988,986.0,1.3165096072846918,07-02-24(14:45),[-41920. -56544.],-2.183115541244673,1.0,-41920.0,56544.0,[3345.84404441 1561.28973109],rot180->rot90->pad->cog->sift
B_141_FB40-SL_330-ST_HEOS-SE_989_compressed.jp2,HEOS,43401.0,65451.0,989,988.0,1.0874930604940287,07-02-24(14:45),[-42560. -56192.],-2.2092701806076933,1.0,-42560.0,56192.0,[3200.39224928 1588.32625516],rot180->rot90->pad->cog->sift
B_141_FB40-SL_331-ST_NISL-SE_991_compressed.jp2,NISL,46232.0,64824.0,991,989.0,1.2227453312350531,07-02-24(14:45),[-42208. -56128.],-2.1885239305297066,1.0,-42208.0,56128.0,[3270.82916077 1606.66436179],rot180->rot90->pad->cog->int
B_141_FB40-SL_331-ST_HEOS-SE_992_compressed.jp2,HEOS,46542.0,67501.0,992,991.0,1.066055321416716,07-02-24(14:45),[-42176. -56448.],-2.1146412746651646,1.0,-42176.0,56448.0,[3251.07716858 1494.23807199],rot180->rot90->pad->cog->int
B_141_FB40-SL_332-ST_NISL-SE_994_compressed.jp2,NISL,44039.0,65980.0,994,992.0,0.816242865821808,07-02-24(14:45),[-42496. -56256.],-2.264216298830602,1.0,-42496.0,56256.0,[3255.04686037 1673.07373453],rot180->rot90->pad->int
B_141_FB40-SL_332-ST_HEOS-SE_995_compressed.jp2,HEOS,44744.0,66648.0,995,994.0,0.7487635887898463,07-02-24(14:45),[-42400. -56352.],-2.1793542396508103,1.0,-42400.0,56352.0,[3244.10352983 1549.66050466],rot180->rot90->pad->sift
B_141_FB40-SL_333-ST_HEOS-SE_998_compressed.jp2,HEOS,46632.0,67135.0,998,995.0,0.8339481254574684,07-02-24(14:45),[53856. 39616.],0.9748775392565172,1.0,53856.0,-39616.0,[ 880.48767605 2443.66595437],rot90->pad->int
B_141_FB40-SL_334-ST_NISL-SE_1000_compressed.jp2,NISL,50696.0,67564.0,1000,998.0,1.1235928482991155,07-02-24(14:45),[-41664. -56448.],-2.1753948333581867,1.0,-41664.0,56448.0,[3358.0319228  1633.50771194],rot180->rot90->pad->cog->sift
B_141_FB40-SL_334-ST_HEOS-SE_1001_compressed.jp2,HEOS,46852.0,65914.0,1001,1000.0,1.1499930550009216,07-02-24(14:45),[-42144. -56256.],-2.180478434536312,1.0,-42144.0,56256.0,[3237.74805607 1585.05101097],rot180->rot90->pad->cog->icp
